#Epoch	Training Error	Testing Error
699	0.08095577078588496	0.1093700085577281
700	0.08084806401678948	0.10924493499339574
701	0.08074074628050895	0.10912037335939942
702	0.08063381576258309	0.10899632023735778
703	0.0805272706571615	0.10887277225763026
704	0.08042110916696052	0.1087497260980633
705	0.08031532950321961	0.1086271784827718
706	0.0802099298856572	0.10850512618095079
707	0.08010490854242609	0.10838356600572087
708	0.08000026371006781	0.10826249481300376
709	0.07989599363346747	0.10814190950042976
710	0.07979209656580745	0.10802180700627435
711	0.07968857076852116	0.1079021843084256
712	0.07958541451124596	0.10778303842337957
713	0.07948262607177642	0.10766436640526503
714	0.07938020373601676	0.1075461653448953
715	0.07927814579793319	0.107428432368848
716	0.07917645055950591	0.10731116463857081
717	0.07907511633068157	0.10719435934951387
718	0.07897414142932382	0.10707801373028655
719	0.07887352418116576	0.10696212504184043
720	0.07877326291976083	0.10684669057667535
721	0.07867335598643387	0.1067317076580692
722	0.07857380173023212	0.10661717363933157
723	0.07847459850787605	0.10650308590307832
724	0.07837574468371032	0.10638944186052977
725	0.07827723862965391	0.10627623895082845
726	0.078179078725151	0.1061634746403787
727	0.07808126335712129	0.10605114642220644
728	0.07798379091991049	0.10593925181533725
729	0.07788665981524055	0.1058277883641954
730	0.07778986845215988	0.1057167536380198
731	0.0776934152469938	0.10560614523029904
732	0.07759729862329459	0.10549596075822336
733	0.07750151701179202	0.10538619786215407
734	0.07740606885034348	0.10527685420510896
735	0.07731095258388418	0.10516792747226453
736	0.07721616666437783	0.10505941537047295
737	0.07712170955076664	0.10495131562779485
738	0.07702757970892223	0.10484362599304635
739	0.07693377561159573	0.10473634423536066
740	0.07684029573836902	0.10462946814376323
741	0.07674713857560483	0.10452299552676066
742	0.07665430261639826	0.10441692421194183
743	0.07656178636052717	0.10431125204559277
744	0.07646958831440391	0.1042059768923227
745	0.07637770699102642	0.10410109663470242
746	0.07628614090992944	0.10399660917291408
747	0.0761948885971368	0.10389251242441179
748	0.07610394858511257	0.10378880432359355
749	0.07601331941271383	0.10368548282148306
750	0.0759229996251422	0.10358254588542128
751	0.07583298777389724	0.10347999149876877
752	0.07574328241672834	0.10337781766061664
753	0.07565388211758825	0.10327602238550668
754	0.0755647854465862	0.10317460370316059
755	0.07547599097994151	0.10307355965821739
756	0.07538749729993705	0.10297288830997955
757	0.07529930299487379	0.10287258773216634
758	0.07521140665902502	0.10277265601267571
759	0.0751238068925908	0.10267309125335275
760	0.07503650230165333	0.10257389156976612
761	0.07494949149813207	0.10247505509099071
762	0.07486277309973961	0.10237657995939725
763	0.07477634572993715	0.10227846433044879
764	0.07469020801789145	0.10218070637250273
765	0.07460435859843126	0.10208330426661903
766	0.07451879611200407	0.10198625620637454
767	0.07443351920463416	0.10188956039768268
768	0.0743485265278796	0.10179321505861831
769	0.07426381673879094	0.10169721841924816
770	0.07417938849986946	0.10160156872146607
771	0.07409524047902619	0.101506264218833
772	0.07401137134954083	0.10141130317642177
773	0.07392777979002185	0.10131668387066627
774	0.07384446448436634	0.10122240458921498
775	0.0737614241217201	0.1011284636307886
776	0.073678657396439	0.10103485930504137
777	0.07359616300804958	0.10094158993242709
778	0.0735139396612113	0.10084865384406794
779	0.07343198606567787	0.10075604938162681
780	0.07335030093625985	0.1006637748971842
781	0.07326888299278769	0.10057182875311707
782	0.07318773096007443	0.1004802093219817
783	0.07310684356787951	0.10038891498639872
784	0.07302621955087248	0.10029794413894241
785	0.07294585764859761	0.1002072951820313
786	0.0728657566054383	0.10011696652782277
787	0.07278591517058232	0.10002695659810902
788	0.07270633209798731	0.09993726382421658
789	0.07262700614634628	0.09984788664690775
790	0.07254793607905427	0.0997588235162839
791	0.07246912066417464	0.09967007289169194
792	0.07239055867440618	0.09958163324163219
793	0.07231224888705022	0.09949350304366805
794	0.07223419008397851	0.09940568078433872
795	0.07215638105160112	0.09931816495907236
796	0.07207882058083477	0.09923095407210225
797	0.07200150746707167	0.09914404663638389
798	0.07192444051014875	0.09905744117351423
799	0.07184761851431645	0.098971136213652
800	0.07177104028820905	0.09888513029543995
801	0.07169470464481448	0.09879942196592835
802	0.07161861040144468	0.09871400978050016
803	0.07154275637970635	0.09862889230279683
804	0.07146714140547177	0.09854406810464629
805	0.07139176430885044	0.09845953576599152
806	0.07131662392416022	0.09837529387482044
807	0.07124171908989954	0.09829134102709734
808	0.07116704864871945	0.09820767582669457
809	0.07109261144739605	0.0981242968853259
810	0.07101840633680315	0.09804120282248087
811	0.07094443217188537	0.0979583922653596
812	0.0708706878116313	0.09787586384880924
813	0.07079717211904688	0.09779361621526068
814	0.07072388396112925	0.09771164801466614
815	0.07065082220884081	0.09762995790443788
816	0.0705779857370831	0.0975485445493878
817	0.0705053734246717	0.09746740662166709
818	0.07043298415431035	0.09738654280070723
819	0.07036081681256612	0.0973059517731615
820	0.07028887028984446	0.09722563223284701
821	0.07021714348036442	0.09714558288068754
822	0.07014563528213412	0.09706580242465686
823	0.07007434459692628	0.0969862895797226
824	0.07000327033025439	0.09690704306779098
825	0.06993241139134816	0.09682806161765146
826	0.06986176669313049	0.09674934396492287
827	0.06979133515219285	0.0966708888519987
828	0.06972111568877262	0.09659269502799442
829	0.0696511072267294	0.09651476124869374
830	0.06958130869352169	0.09643708627649672
831	0.06951171902018397	0.09635966888036689
832	0.06944233714130386	0.09628250783578018
833	0.0693731619949993	0.0962056019246731
834	0.06930419252289567	0.0961289499353919
835	0.06923542767010352	0.09605255066264205
836	0.06916686638519595	0.09597640290743799
837	0.06909850762018636	0.09590050547705303
838	0.06903035033050643	0.09582485718496993
839	0.06896239347498367	0.09574945685083153
840	0.06889463601581951	0.09567430330039185
841	0.06882707691856749	0.09559939536546737
842	0.0687597151521114	0.09552473188388862
843	0.06869254968864347	0.09545031169945192
844	0.06862557950364262	0.0953761336618719
845	0.06855880357585302	0.09530219662673359
846	0.06849222088726256	0.09522849945544506
847	0.06842583042308112	0.09515504101519053
848	0.06835963117171968	0.09508182017888314
849	0.06829362212476839	0.09500883582511863
850	0.06822780227697571	0.09493608683812856
851	0.06816217062622712	0.09486357210773433
852	0.06809672617352387	0.09479129052930105
853	0.06803146792296175	0.09471924100369156
854	0.06796639488171037	0.0946474224372208
855	0.06790150605999178	0.09457583374161042
856	0.06783680047105956	0.09450447383394348
857	0.06777227713117803	0.09443334163661904
858	0.06770793505960121	0.09436243607730752
859	0.06764377327855181	0.09429175608890551
860	0.06757979081320066	0.09422130060949152
861	0.06751598669164571	0.0941510685822809
862	0.06745235994489125	0.0940810589555818
863	0.06738890960682725	0.09401127068275085
864	0.06732563471420855	0.09394170272214906
865	0.0672625343066341	0.0938723540370973
866	0.06719960742652635	0.09380322359583323
867	0.0671368531191107	0.09373431037146696
868	0.06707427043239457	0.09366561334193736
869	0.06701185841714706	0.09359713148996861
870	0.06694961612687826	0.09352886380302672
871	0.06688754261781867	0.09346080927327614
872	0.0668256369488985	0.09339296689753637
873	0.06676389818172747	0.09332533567723869
874	0.06670232538057401	0.09325791461838329
875	0.06664091761234496	0.09319070273149582
876	0.0665796739465649	0.09312369903158456
877	0.0665185934553559	0.09305690253809745
878	0.06645767521341701	0.0929903122748795
879	0.06639691829800377	0.09292392727012933
880	0.06633632178890798	0.09285774655635698
881	0.06627588476843735	0.09279176917034092
882	0.06621560632139499	0.09272599415308523
883	0.06615548553505923	0.09266042054977731
884	0.0660955214991634	0.09259504740974495
885	0.06603571330587549	0.09252987378641367
886	0.0659760600497779	0.09246489873726461
887	0.06591656082784741	0.09240012132379148
888	0.06585721473943487	0.09233554061145814
889	0.06579802088624523	0.09227115566965606
890	0.06573897837231725	0.09220696557166208
891	0.06568008630400386	0.09214296939459556
892	0.06562134378995159	0.0920791662193757
893	0.06556274994108113	0.09201555513067954
894	0.06550430387056733	0.09195213521689881
895	0.06544600469381909	0.0918889055700978
896	0.06538785152845986	0.0918258652859705
897	0.06532984349430768	0.09176301346379788
898	0.06527197971335574	0.09170034920640555
899	0.06521425930975247	0.09163787162012085
900	0.06515668140978226	0.09157557981473004
901	0.0650992451418458	0.09151347290343582
902	0.06504194963644067	0.09145155000281402
903	0.06498479402614211	0.09138981023277103
904	0.06492777744558377	0.09132825271650082
905	0.06487089903143826	0.09126687658044183
906	0.06481415792239843	0.09120568095423391
907	0.06475755325915823	0.09114466497067496
908	0.06470108418439365	0.0910838277656781
909	0.06464474984274421	0.09102316847822797
910	0.06458854938079403	0.09096268625033749
911	0.0645324819470533	0.09090238022700423
912	0.06447654669194004	0.09084224955616683
913	0.06442074276776122	0.09078229338866146
914	0.0643650693286951	0.09072251087817768
915	0.0643095255307729	0.0906629011812149
916	0.06425411053186066	0.09060346345703796
917	0.06419882349164177	0.09054419686763313
918	0.06414366357159887	0.09048510057766389
919	0.06408862993499678	0.09042617375442644
920	0.0640337217468648	0.09036741556780507
921	0.06397893817397954	0.0903088251902276
922	0.06392427838484797	0.09025040179662067
923	0.06386974154969073	0.09019214456436445
924	0.06381532684042492	0.09013405267324756
925	0.06376103343064814	0.09007612530542215
926	0.06370686049562192	0.09001836164535812
927	0.06365280721225566	0.08996076087979776
928	0.06359887275909092	0.08990332219770966
929	0.06354505631628533	0.0898460447902432
930	0.06349135706559761	0.08978892785068222
931	0.06343777419037194	0.08973197057439865
932	0.06338430687552347	0.08967517215880626
933	0.06333095430752295	0.08961853180331406
934	0.06327771567438283	0.08956204870927922
935	0.06322459016564261	0.08950572207996046
936	0.06317157697235505	0.08944955112047015
937	0.06311867528707274	0.08939353503772779
938	0.06306588430383421	0.08933767304041193
939	0.06301320321815115	0.08928196433891246
940	0.06296063122699555	0.08922640814528239
941	0.06290816752878718	0.0891710036731901
942	0.06285581132338164	0.08911575013787071
943	0.06280356181205807	0.08906064675607736
944	0.06275141819750807	0.0890056927460327
945	0.06269937968382445	0.08895088732737942
946	0.06264744547649019	0.0888962297211314
947	0.06259561478236846	0.08884171914962416
948	0.06254388680969221	0.08878735483646501
949	0.0624922607680546	0.08873313600648348
950	0.062440735868399926	0.08867906188568084
951	0.06238931132301449	0.08862513170118022
952	0.062337986345518286	0.08857134468117561
953	0.062286760150857046	0.08851770005488159
954	0.06223563195529465	0.08846419705248205
955	0.062184600976405956	0.0884108349050793
956	0.06213366643307012	0.08835761284464211
957	0.06208282754546455	0.088304530103955
958	0.06203208353505911	0.08825158591656587
959	0.06198143362461104	0.08819877951673413
960	0.06193087703815984	0.08814611013937831
961	0.061880413001023746	0.08809357702002422
962	0.06183004073979566	0.08804117939475188
963	0.061779759482340026	0.08798891650014296
964	0.061729568457790554	0.08793678757322766
965	0.06167946689654796	0.08788479185143183
966	0.0616294540302788	0.08783292857252353
967	0.06157952909191438	0.08778119697455931
968	0.061529691315650926	0.08772959629583114
969	0.06147993993694959	0.0876781257748123
970	0.061430274192537826	0.08762678465010318
971	0.06138069332041094	0.08757557216037766
972	0.06133119655983433	0.08752448754432889
973	0.06128178315134686	0.08747353004061473
974	0.061232452336763915	0.08742269888780357
975	0.06118320335918248	0.08737199332431941
976	0.061134035462985854	0.08732141258838781
977	0.06108494789384946	0.08727095591798101
978	0.06103593989874771	0.08722062255076284
979	0.060987010725960834	0.08717041172403454
980	0.06093815962508337	0.08712032267467962
981	0.06088938584703299	0.08707035463910902
982	0.06084068864405961	0.08702050685320639
983	0.0607920672697567	0.08697077855227334
984	0.06074352097907171	0.08692116897097439
985	0.06069504902831867	0.08687167734328277
986	0.060646650675191115	0.08682230290242511
987	0.06059832517877552	0.08677304488082771
988	0.06055007179956631	0.08672390251006135
989	0.060501889799481366	0.08667487502078738
990	0.06045377844187833	0.08662596164270371
991	0.060405736991572166	0.08657716160449073
992	0.0603577647148532	0.08652847413375743
993	0.060309860879506814	0.08647989845698834
994	0.06026202475483304	0.08643143379949002
995	0.06021425561166817	0.08638307938533835
996	0.06016655272240671	0.0863348344373256
997	0.06011891536102462	0.0862866981769089
998	0.06007134280310335	0.0862386698241578
999	0.0600238343258549	0.08619074859770319
